record_id,context_key,condition_key,assay_key,observable,observable_raw_label,value,value_unit,time_value,time_unit,statistic,uncertainty_type,uncertainty_value,replicate_count,normalization,normalization_reference,source_key,figure,panel,table,lane,extraction_method,quality_class,is_censored,censoring_limit,notes
pet_control_day_35_vb,mda_mb_231_bone_metastasis_rnu_rat,mda_mb_231_bone_metastasis_rnu_rat__sham_days_30_55,dynamic_fdg_pet,fractional_blood_volume,VB,0.0675,mL blood/mL tissue,35,d,mean,SE (median of panel digitizations),0.0125,7,,,figure_2,Figure 2,2d;2f,,,COMPUTED_FROM_SOURCE_VALUES,SEMI_QUANTITATIVE,False,,"Canonical median of two repeated panel digitizations (2d, 2f); raw estimates remain in pet_panel_digitization.csv. Contributing pairwise displays: Day 30 vs 35, Day 35 vs 55. Asterisked within-group comparison(s): Day 35 vs 55; the paper reports p<=0.05."
pet_control_day_55_k1,mda_mb_231_bone_metastasis_rnu_rat,mda_mb_231_bone_metastasis_rnu_rat__sham_days_30_55,dynamic_fdg_pet,FDG_transport_rate_k1,k1,0.3,mL/mL tissue/min,55,d,mean,SE (median of panel digitizations),0.037500000000000006,4,,,figure_2,Figure 2,2e;2f,,,COMPUTED_FROM_SOURCE_VALUES,SEMI_QUANTITATIVE,False,,"Canonical median of two repeated panel digitizations (2e, 2f); raw estimates remain in pet_panel_digitization.csv. Contributing pairwise displays: Day 30 vs 55, Day 35 vs 55. The Results also report control greater than treated at day 55 (p<0.05)."
pet_control_day_55_k2,mda_mb_231_bone_metastasis_rnu_rat,mda_mb_231_bone_metastasis_rnu_rat__sham_days_30_55,dynamic_fdg_pet,FDG_efflux_rate_k2,k2,0.62,1/min,55,d,mean,SE (median of panel digitizations),0.045,4,,,figure_2,Figure 2,2e;2f,,,COMPUTED_FROM_SOURCE_VALUES,SEMI_QUANTITATIVE,False,,"Canonical median of two repeated panel digitizations (2e, 2f); raw estimates remain in pet_panel_digitization.csv. Contributing pairwise displays: Day 30 vs 55, Day 35 vs 55. Asterisked within-group comparison(s): Day 35 vs 55; the paper reports p<=0.05."
pet_control_day_55_k3,mda_mb_231_bone_metastasis_rnu_rat,mda_mb_231_bone_metastasis_rnu_rat__sham_days_30_55,dynamic_fdg_pet,FDG_phosphorylation_rate_k3,k3,0.105,1/min,55,d,mean,SE (median of panel digitizations),0.01,4,,,figure_2,Figure 2,2e;2f,,,COMPUTED_FROM_SOURCE_VALUES,SEMI_QUANTITATIVE,False,,"Canonical median of two repeated panel digitizations (2e, 2f); raw estimates remain in pet_panel_digitization.csv. Contributing pairwise displays: Day 30 vs 55, Day 35 vs 55. Asterisked within-group comparison(s): Day 35 vs 55; the paper reports p<=0.05."
pet_control_day_55_k4,mda_mb_231_bone_metastasis_rnu_rat,mda_mb_231_bone_metastasis_rnu_rat__sham_days_30_55,dynamic_fdg_pet,FDG_dephosphorylation_rate_k4,k4,0.0075,1/min,55,d,mean,SE (median of panel digitizations),0.003,4,,,figure_2,Figure 2,2e;2f,,,COMPUTED_FROM_SOURCE_VALUES,SEMI_QUANTITATIVE,False,,"Canonical median of two repeated panel digitizations (2e, 2f); raw estimates remain in pet_panel_digitization.csv. Contributing pairwise displays: Day 30 vs 55, Day 35 vs 55."
pet_control_day_55_vb,mda_mb_231_bone_metastasis_rnu_rat,mda_mb_231_bone_metastasis_rnu_rat__sham_days_30_55,dynamic_fdg_pet,fractional_blood_volume,VB,0.09,mL blood/mL tissue,55,d,mean,SE (median of panel digitizations),0.011,4,,,figure_2,Figure 2,2e;2f,,,COMPUTED_FROM_SOURCE_VALUES,SEMI_QUANTITATIVE,False,,"Canonical median of two repeated panel digitizations (2e, 2f); raw estimates remain in pet_panel_digitization.csv. Contributing pairwise displays: Day 30 vs 55, Day 35 vs 55. Asterisked within-group comparison(s): Day 35 vs 55; the paper reports p<=0.05. The Results also report control greater than treated at day 55 (p<0.01)."
pet_treated_day_30_k1,mda_mb_231_bone_metastasis_rnu_rat,mda_mb_231_bone_metastasis_rnu_rat__cilengitide_25_mg_kg_days_30_55,dynamic_fdg_pet,FDG_transport_rate_k1,k1,0.3075,mL/mL tissue/min,30,d,mean,SE (median of panel digitizations),0.015,8,,,figure_2,Figure 2,2a;2b,,,COMPUTED_FROM_SOURCE_VALUES,SEMI_QUANTITATIVE,False,,"Canonical median of two repeated panel digitizations (2a, 2b); raw estimates remain in pet_panel_digitization.csv. Contributing pairwise displays: Day 30 vs 35, Day 30 vs 55. Asterisked within-group comparison(s): Day 30 vs 55; the paper reports p<=0.05."
pet_treated_day_30_k2,mda_mb_231_bone_metastasis_rnu_rat,mda_mb_231_bone_metastasis_rnu_rat__cilengitide_25_mg_kg_days_30_55,dynamic_fdg_pet,FDG_efflux_rate_k2,k2,0.52,1/min,30,d,mean,SE (median of panel digitizations),0.035,8,,,figure_2,Figure 2,2a;2b,,,COMPUTED_FROM_SOURCE_VALUES,SEMI_QUANTITATIVE,False,,"Canonical median of two repeated panel digitizations (2a, 2b); raw estimates remain in pet_panel_digitization.csv. Contributing pairwise displays: Day 30 vs 35, Day 30 vs 55."
pet_treated_day_30_k3,mda_mb_231_bone_metastasis_rnu_rat,mda_mb_231_bone_metastasis_rnu_rat__cilengitide_25_mg_kg_days_30_55,dynamic_fdg_pet,FDG_phosphorylation_rate_k3,k3,0.12,1/min,30,d,mean,SE (median of panel digitizations),0.007,8,,,figure_2,Figure 2,2a;2b,,,COMPUTED_FROM_SOURCE_VALUES,SEMI_QUANTITATIVE,False,,"Canonical median of two repeated panel digitizations (2a, 2b); raw estimates remain in pet_panel_digitization.csv. Contributing pairwise displays: Day 30 vs 35, Day 30 vs 55."
pet_treated_day_30_k4,mda_mb_231_bone_metastasis_rnu_rat,mda_mb_231_bone_metastasis_rnu_rat__cilengitide_25_mg_kg_days_30_55,dynamic_fdg_pet,FDG_dephosphorylation_rate_k4,k4,0.01,1/min,30,d,mean,SE (median of panel digitizations),0.003,8,,,figure_2,Figure 2,2a;2b,,,COMPUTED_FROM_SOURCE_VALUES,SEMI_QUANTITATIVE,False,,"Canonical median of two repeated panel digitizations (2a, 2b); raw estimates remain in pet_panel_digitization.csv. Contributing pairwise displays: Day 30 vs 35, Day 30 vs 55. Asterisked within-group comparison(s): Day 30 vs 55; the paper reports p<=0.05."
pet_treated_day_30_vb,mda_mb_231_bone_metastasis_rnu_rat,mda_mb_231_bone_metastasis_rnu_rat__cilengitide_25_mg_kg_days_30_55,dynamic_fdg_pet,fractional_blood_volume,VB,0.10250000000000001,mL blood/mL tissue,30,d,mean,SE (median of panel digitizations),0.0275,8,,,figure_2,Figure 2,2a;2b,,,COMPUTED_FROM_SOURCE_VALUES,SEMI_QUANTITATIVE,False,,"Canonical median of two repeated panel digitizations (2a, 2b); raw estimates remain in pet_panel_digitization.csv. Contributing pairwise displays: Day 30 vs 35, Day 30 vs 55. Asterisked within-group comparison(s): Day 30 vs 35, Day 30 vs 55; the paper reports p<=0.05."
pet_treated_day_35_k1,mda_mb_231_bone_metastasis_rnu_rat,mda_mb_231_bone_metastasis_rnu_rat__cilengitide_25_mg_kg_days_30_55,dynamic_fdg_pet,FDG_transport_rate_k1,k1,0.37,mL/mL tissue/min,35,d,mean,SE (median of panel digitizations),0.0325,6,,,figure_2,Figure 2,2a;2c,,,COMPUTED_FROM_SOURCE_VALUES,SEMI_QUANTITATIVE,False,,"Canonical median of two repeated panel digitizations (2a, 2c); raw estimates remain in pet_panel_digitization.csv. Contributing pairwise displays: Day 30 vs 35, Day 35 vs 55. Asterisked within-group comparison(s): Day 35 vs 55; the paper reports p<=0.05."
pet_treated_day_35_k2,mda_mb_231_bone_metastasis_rnu_rat,mda_mb_231_bone_metastasis_rnu_rat__cilengitide_25_mg_kg_days_30_55,dynamic_fdg_pet,FDG_efflux_rate_k2,k2,0.5774999999999999,1/min,35,d,mean,SE (median of panel digitizations),0.037500000000000006,6,,,figure_2,Figure 2,2a;2c,,,COMPUTED_FROM_SOURCE_VALUES,SEMI_QUANTITATIVE,False,,"Canonical median of two repeated panel digitizations (2a, 2c); raw estimates remain in pet_panel_digitization.csv. Contributing pairwise displays: Day 30 vs 35, Day 35 vs 55."
pet_treated_day_35_k3,mda_mb_231_bone_metastasis_rnu_rat,mda_mb_231_bone_metastasis_rnu_rat__cilengitide_25_mg_kg_days_30_55,dynamic_fdg_pet,FDG_phosphorylation_rate_k3,k3,0.125,1/min,35,d,mean,SE (median of panel digitizations),0.008,6,,,figure_2,Figure 2,2a;2c,,,COMPUTED_FROM_SOURCE_VALUES,SEMI_QUANTITATIVE,False,,"Canonical median of two repeated panel digitizations (2a, 2c); raw estimates remain in pet_panel_digitization.csv. Contributing pairwise displays: Day 30 vs 35, Day 35 vs 55."
pet_treated_day_35_k4,mda_mb_231_bone_metastasis_rnu_rat,mda_mb_231_bone_metastasis_rnu_rat__cilengitide_25_mg_kg_days_30_55,dynamic_fdg_pet,FDG_dephosphorylation_rate_k4,k4,0.0115,1/min,35,d,mean,SE (median of panel digitizations),0.0035,6,,,figure_2,Figure 2,2a;2c,,,COMPUTED_FROM_SOURCE_VALUES,SEMI_QUANTITATIVE,False,,"Canonical median of two repeated panel digitizations (2a, 2c); raw estimates remain in pet_panel_digitization.csv. Contributing pairwise displays: Day 30 vs 35, Day 35 vs 55."
pet_treated_day_35_vb,mda_mb_231_bone_metastasis_rnu_rat,mda_mb_231_bone_metastasis_rnu_rat__cilengitide_25_mg_kg_days_30_55,dynamic_fdg_pet,fractional_blood_volume,VB,0.085,mL blood/mL tissue,35,d,mean,SE (median of panel digitizations),0.015,6,,,figure_2,Figure 2,2a;2c,,,COMPUTED_FROM_SOURCE_VALUES,SEMI_QUANTITATIVE,False,,"Canonical median of two repeated panel digitizations (2a, 2c); raw estimates remain in pet_panel_digitization.csv. Contributing pairwise displays: Day 30 vs 35, Day 35 vs 55. Asterisked within-group comparison(s): Day 30 vs 35, Day 35 vs 55; the paper reports p<=0.05."
pet_treated_day_55_k1,mda_mb_231_bone_metastasis_rnu_rat,mda_mb_231_bone_metastasis_rnu_rat__cilengitide_25_mg_kg_days_30_55,dynamic_fdg_pet,FDG_transport_rate_k1,k1,0.25,mL/mL tissue/min,55,d,mean,SE (median of panel digitizations),0.0225,6,,,figure_2,Figure 2,2b;2c,,,COMPUTED_FROM_SOURCE_VALUES,SEMI_QUANTITATIVE,False,,"Canonical median of two repeated panel digitizations (2b, 2c); raw estimates remain in pet_panel_digitization.csv. Contributing pairwise displays: Day 30 vs 55, Day 35 vs 55. Asterisked within-group comparison(s): Day 30 vs 55, Day 35 vs 55; the paper reports p<=0.05. The Results also report control greater than treated at day 55 (p<0.05)."
pet_treated_day_55_k2,mda_mb_231_bone_metastasis_rnu_rat,mda_mb_231_bone_metastasis_rnu_rat__cilengitide_25_mg_kg_days_30_55,dynamic_fdg_pet,FDG_efflux_rate_k2,k2,0.5225,1/min,55,d,mean,SE (median of panel digitizations),0.035,6,,,figure_2,Figure 2,2b;2c,,,COMPUTED_FROM_SOURCE_VALUES,SEMI_QUANTITATIVE,False,,"Canonical median of two repeated panel digitizations (2b, 2c); raw estimates remain in pet_panel_digitization.csv. Contributing pairwise displays: Day 30 vs 55, Day 35 vs 55."
pet_treated_day_55_k3,mda_mb_231_bone_metastasis_rnu_rat,mda_mb_231_bone_metastasis_rnu_rat__cilengitide_25_mg_kg_days_30_55,dynamic_fdg_pet,FDG_phosphorylation_rate_k3,k3,0.18,1/min,55,d,mean,SE (median of panel digitizations),0.045,6,,,figure_2,Figure 2,2b;2c,,,COMPUTED_FROM_SOURCE_VALUES,SEMI_QUANTITATIVE,False,,"Canonical median of two repeated panel digitizations (2b, 2c); raw estimates remain in pet_panel_digitization.csv. Contributing pairwise displays: Day 30 vs 55, Day 35 vs 55."
pet_treated_day_55_k4,mda_mb_231_bone_metastasis_rnu_rat,mda_mb_231_bone_metastasis_rnu_rat__cilengitide_25_mg_kg_days_30_55,dynamic_fdg_pet,FDG_dephosphorylation_rate_k4,k4,0.0225,1/min,55,d,mean,SE (median of panel digitizations),0.006,6,,,figure_2,Figure 2,2b;2c,,,COMPUTED_FROM_SOURCE_VALUES,SEMI_QUANTITATIVE,False,,"Canonical median of two repeated panel digitizations (2b, 2c); raw estimates remain in pet_panel_digitization.csv. Contributing pairwise displays: Day 30 vs 55, Day 35 vs 55. Asterisked within-group comparison(s): Day 30 vs 55; the paper reports p<=0.05."
pet_treated_day_55_vb,mda_mb_231_bone_metastasis_rnu_rat,mda_mb_231_bone_metastasis_rnu_rat__cilengitide_25_mg_kg_days_30_55,dynamic_fdg_pet,fractional_blood_volume,VB,0.05,mL blood/mL tissue,55,d,mean,SE (median of panel digitizations),0.008,6,,,figure_2,Figure 2,2b;2c,,,COMPUTED_FROM_SOURCE_VALUES,SEMI_QUANTITATIVE,False,,"Canonical median of two repeated panel digitizations (2b, 2c); raw estimates remain in pet_panel_digitization.csv. Contributing pairwise displays: Day 30 vs 55, Day 35 vs 55. Asterisked within-group comparison(s): Day 30 vs 55, Day 35 vs 55; the paper reports p<=0.05. The Results also report control greater than treated at day 55 (p<0.01)."
