record_id,context_key,condition_key,assay_key,observable,observable_raw_label,value,value_unit,time_value,time_unit,statistic,uncertainty_type,uncertainty_value,replicate_count,normalization,normalization_reference,source_key,figure,panel,table,lane,extraction_method,quality_class,is_censored,censoring_limit,notes
fig4a_bez_50_nm,isolated_abcb1_membrane_preparation,isolated_abcb1_membrane_preparation__fig4a_bez_50_nm,abcb1_atpase,abcb1_atpase_activity_rlu,"ATPase activity, BEZ 50 nM (Fig4A)",950.0,RLU (background-subtracted),,,approximate bar height,visual digitization uncertainty (bar-height estimate),,,,,workbook,Figure 4,A,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Significance vs 'No Treatment': ns.
fig4a_dox_0_2_um,isolated_abcb1_membrane_preparation,isolated_abcb1_membrane_preparation__fig4a_dox_0_2_um,abcb1_atpase,abcb1_atpase_activity_rlu,"ATPase activity, DOX 0.2 uM (Fig4A)",1400.0,RLU (background-subtracted),,,approximate bar height,visual digitization uncertainty (bar-height estimate),,,,,workbook,Figure 4,A,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Significance vs 'No Treatment': *.
fig4a_no_treatment,isolated_abcb1_membrane_preparation,isolated_abcb1_membrane_preparation__fig4a_no_treatment,abcb1_atpase,abcb1_atpase_activity_rlu,"ATPase activity, No treatment (Fig4A)",700.0,RLU (background-subtracted),,,approximate bar height,visual digitization uncertainty (bar-height estimate),,,,,workbook,Figure 4,A,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Significance vs 'No Treatment': -.
fig4a_sildenafil_10_um,isolated_abcb1_membrane_preparation,isolated_abcb1_membrane_preparation__fig4a_sildenafil_10_um,abcb1_atpase,abcb1_atpase_activity_rlu,"ATPase activity, Sildenafil 10 uM (Fig4A)",3600.0,RLU (background-subtracted),,,approximate bar height,visual digitization uncertainty (bar-height estimate),,,,,workbook,Figure 4,A,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Significance vs 'No Treatment': **.
fig4a_vanadate,isolated_abcb1_membrane_preparation,isolated_abcb1_membrane_preparation__fig4a_vanadate,abcb1_atpase,abcb1_atpase_activity_rlu,"ATPase activity, Vanadate (Fig4A)",-300.0,RLU (background-subtracted),,,approximate bar height,visual digitization uncertainty (bar-height estimate),,,,,workbook,Figure 4,A,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Significance vs 'No Treatment': *.
fig4a_verapamil_positive_control_substrate,isolated_abcb1_membrane_preparation,isolated_abcb1_membrane_preparation__fig4a_verapamil_positive_control_substrate,abcb1_atpase,abcb1_atpase_activity_rlu,"ATPase activity, Verapamil (positive control substrate) (Fig4A)",7500.0,RLU (background-subtracted),,,approximate bar height,visual digitization uncertainty (bar-height estimate),,,,,workbook,Figure 4,A,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Significance vs 'No Treatment': **.
fig4b_bez_150_nm,isolated_abcb1_membrane_preparation,isolated_abcb1_membrane_preparation__fig4b_bez_150_nm,abcb1_atpase,abcb1_atpase_activity_rlu,"ATPase activity, BEZ 150 nM (Fig4B)",2200.0,RLU (background-subtracted),,,approximate bar height,visual digitization uncertainty (bar-height estimate),,,,,workbook,Figure 4,B,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Significance vs 'No Treatment': #.
fig4b_bez_50_nm,isolated_abcb1_membrane_preparation,isolated_abcb1_membrane_preparation__fig4b_bez_50_nm,abcb1_atpase,abcb1_atpase_activity_rlu,"ATPase activity, BEZ 50 nM (Fig4B)",1900.0,RLU (background-subtracted),,,approximate bar height,visual digitization uncertainty (bar-height estimate),,,,,workbook,Figure 4,B,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Significance vs 'No Treatment': ns.
fig4b_no_treatment,isolated_abcb1_membrane_preparation,isolated_abcb1_membrane_preparation__fig4b_no_treatment,abcb1_atpase,abcb1_atpase_activity_rlu,"ATPase activity, No Treatment (Fig4B)",1600.0,RLU (background-subtracted),,,approximate bar height,visual digitization uncertainty (bar-height estimate),,,,,workbook,Figure 4,B,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Significance vs 'No Treatment': -.
fig4b_vanadate,isolated_abcb1_membrane_preparation,isolated_abcb1_membrane_preparation__fig4b_vanadate,abcb1_atpase,abcb1_atpase_activity_rlu,"ATPase activity, Vanadate (Fig4B)",-200.0,RLU (background-subtracted),,,approximate bar height,visual digitization uncertainty (bar-height estimate),,,,,workbook,Figure 4,B,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Significance vs 'No Treatment': **.
fig4b_verapamil,isolated_abcb1_membrane_preparation,isolated_abcb1_membrane_preparation__fig4b_verapamil,abcb1_atpase,abcb1_atpase_activity_rlu,"ATPase activity, Verapamil (Fig4B)",8400.0,RLU (background-subtracted),,,approximate bar height,visual digitization uncertainty (bar-height estimate),,,,,workbook,Figure 4,B,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Significance vs 'No Treatment': **.
fig4b_verapamil_bez_150_nm,isolated_abcb1_membrane_preparation,isolated_abcb1_membrane_preparation__fig4b_verapamil_bez_150_nm,abcb1_atpase,abcb1_atpase_activity_rlu,"ATPase activity, Verapamil + BEZ 150 nM (Fig4B)",8700.0,RLU (background-subtracted),,,approximate bar height,visual digitization uncertainty (bar-height estimate),,,,,workbook,Figure 4,B,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Significance vs 'No Treatment': **.
fig4b_verapamil_bez_50_nm,isolated_abcb1_membrane_preparation,isolated_abcb1_membrane_preparation__fig4b_verapamil_bez_50_nm,abcb1_atpase,abcb1_atpase_activity_rlu,"ATPase activity, Verapamil + BEZ 50 nM (Fig4B)",8500.0,RLU (background-subtracted),,,approximate bar height,visual digitization uncertainty (bar-height estimate),,,,,workbook,Figure 4,B,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Significance vs 'No Treatment': **.
fig4b_verapamil_vanadate,isolated_abcb1_membrane_preparation,isolated_abcb1_membrane_preparation__fig4b_verapamil_vanadate,abcb1_atpase,abcb1_atpase_activity_rlu,"ATPase activity, Verapamil + Vanadate (Fig4B)",-300.0,RLU (background-subtracted),,,approximate bar height,visual digitization uncertainty (bar-height estimate),,,,,workbook,Figure 4,B,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Significance vs 'No Treatment': **.
fig4c_a2780_0nm,a2780_in_vitro,a2780_in_vitro__vehicle_control_24_h_fig4c_ps6_blot,ps6_blot,pS6_over_S6_relative_to_control,"p-S6/S6, A2780, BEZ 0 nM, 24 h",1.0,relative to 0 nM control,24,h,single-blot image-derived relative estimate,ordinal/semi-quantitative image estimate; wide observation error (companion QSP workbook Read me guidance),0.3,,,,qsp_workbook,Figure 4,C,,,BLOT_DENSITOMETRY,SEMI_QUANTITATIVE,False,,"Raw curated workbook records this panel as qualitative-only (band-intensity call); the companion QSP digitization workbook's numeric relative-to-control estimate is used here per task guidance, with wide observation uncertainty since it is image-derived and not software densitometry."
fig4c_a2780_50nm,a2780_in_vitro,a2780_in_vitro__bez235_50_nm_24_h_fig4c_ps6_blot,ps6_blot,pS6_over_S6_relative_to_control,"p-S6/S6, A2780, BEZ 50 nM, 24 h",0.15,relative to 0 nM control,24,h,single-blot image-derived relative estimate,ordinal/semi-quantitative image estimate; wide observation error (companion QSP workbook Read me guidance),0.3,,,,qsp_workbook,Figure 4,C,,,BLOT_DENSITOMETRY,SEMI_QUANTITATIVE,False,,"Raw curated workbook records this panel as qualitative-only (band-intensity call); the companion QSP digitization workbook's numeric relative-to-control estimate is used here per task guidance, with wide observation uncertainty since it is image-derived and not software densitometry."
fig4c_a2780_dx_0nm,a2780_dx_in_vitro,a2780_dx_in_vitro__vehicle_control_24_h_fig4c_ps6_blot,ps6_blot,pS6_over_S6_relative_to_control,"p-S6/S6, A2780-dx, BEZ 0 nM, 24 h",1.0,relative to 0 nM control,24,h,single-blot image-derived relative estimate,ordinal/semi-quantitative image estimate; wide observation error (companion QSP workbook Read me guidance),0.3,,,,qsp_workbook,Figure 4,C,,,BLOT_DENSITOMETRY,SEMI_QUANTITATIVE,False,,"Raw curated workbook records this panel as qualitative-only (band-intensity call); the companion QSP digitization workbook's numeric relative-to-control estimate is used here per task guidance, with wide observation uncertainty since it is image-derived and not software densitometry."
fig4c_a2780_dx_50nm,a2780_dx_in_vitro,a2780_dx_in_vitro__bez235_50_nm_24_h_fig4c_ps6_blot,ps6_blot,pS6_over_S6_relative_to_control,"p-S6/S6, A2780-dx, BEZ 50 nM, 24 h",0.15,relative to 0 nM control,24,h,single-blot image-derived relative estimate,ordinal/semi-quantitative image estimate; wide observation error (companion QSP workbook Read me guidance),0.3,,,,qsp_workbook,Figure 4,C,,,BLOT_DENSITOMETRY,SEMI_QUANTITATIVE,False,,"Raw curated workbook records this panel as qualitative-only (band-intensity call); the companion QSP digitization workbook's numeric relative-to-control estimate is used here per task guidance, with wide observation uncertainty since it is image-derived and not software densitometry."
fig4c_mia_b1_0nm,mia_b1_in_vitro,mia_b1_in_vitro__vehicle_control_24_h_fig4c_ps6_blot,ps6_blot,pS6_over_S6_relative_to_control,"p-S6/S6, Mia-B1, BEZ 0 nM, 24 h",1.0,relative to 0 nM control,24,h,single-blot image-derived relative estimate,ordinal/semi-quantitative image estimate; wide observation error (companion QSP workbook Read me guidance),0.3,,,,qsp_workbook,Figure 4,C,,,BLOT_DENSITOMETRY,SEMI_QUANTITATIVE,False,,"Raw curated workbook records this panel as qualitative-only (band-intensity call); the companion QSP digitization workbook's numeric relative-to-control estimate is used here per task guidance, with wide observation uncertainty since it is image-derived and not software densitometry."
fig4c_mia_b1_50nm,mia_b1_in_vitro,mia_b1_in_vitro__bez235_50_nm_24_h_fig4c_ps6_blot,ps6_blot,pS6_over_S6_relative_to_control,"p-S6/S6, Mia-B1, BEZ 50 nM, 24 h",0.1,relative to 0 nM control,24,h,single-blot image-derived relative estimate,ordinal/semi-quantitative image estimate; wide observation error (companion QSP workbook Read me guidance),0.3,,,,qsp_workbook,Figure 4,C,,,BLOT_DENSITOMETRY,SEMI_QUANTITATIVE,False,,"Raw curated workbook records this panel as qualitative-only (band-intensity call); the companion QSP digitization workbook's numeric relative-to-control estimate is used here per task guidance, with wide observation uncertainty since it is image-derived and not software densitometry."
fig4c_mia_dx_0nm,mia_dx_in_vitro,mia_dx_in_vitro__vehicle_control_24_h_fig4c_ps6_blot,ps6_blot,pS6_over_S6_relative_to_control,"p-S6/S6, Mia-dx, BEZ 0 nM, 24 h",1.0,relative to 0 nM control,24,h,single-blot image-derived relative estimate,ordinal/semi-quantitative image estimate; wide observation error (companion QSP workbook Read me guidance),0.3,,,,qsp_workbook,Figure 4,C,,,BLOT_DENSITOMETRY,SEMI_QUANTITATIVE,False,,"Raw curated workbook records this panel as qualitative-only (band-intensity call); the companion QSP digitization workbook's numeric relative-to-control estimate is used here per task guidance, with wide observation uncertainty since it is image-derived and not software densitometry."
fig4c_mia_dx_50nm,mia_dx_in_vitro,mia_dx_in_vitro__bez235_50_nm_24_h_fig4c_ps6_blot,ps6_blot,pS6_over_S6_relative_to_control,"p-S6/S6, Mia-dx, BEZ 50 nM, 24 h",0.45,relative to 0 nM control,24,h,single-blot image-derived relative estimate,ordinal/semi-quantitative image estimate; wide observation error (companion QSP workbook Read me guidance),0.3,,,,qsp_workbook,Figure 4,C,,,BLOT_DENSITOMETRY,SEMI_QUANTITATIVE,False,,"Raw curated workbook records this panel as qualitative-only (band-intensity call); the companion QSP digitization workbook's numeric relative-to-control estimate is used here per task guidance, with wide observation uncertainty since it is image-derived and not software densitometry."
fig4c_miapaca2_0nm,miapaca2_in_vitro,miapaca2_in_vitro__vehicle_control_24_h_fig4c_ps6_blot,ps6_blot,pS6_over_S6_relative_to_control,"p-S6/S6, MiaPaCa2, BEZ 0 nM, 24 h",1.0,relative to 0 nM control,24,h,single-blot image-derived relative estimate,ordinal/semi-quantitative image estimate; wide observation error (companion QSP workbook Read me guidance),0.3,,,,qsp_workbook,Figure 4,C,,,BLOT_DENSITOMETRY,SEMI_QUANTITATIVE,False,,"Raw curated workbook records this panel as qualitative-only (band-intensity call); the companion QSP digitization workbook's numeric relative-to-control estimate is used here per task guidance, with wide observation uncertainty since it is image-derived and not software densitometry."
fig4c_miapaca2_50nm,miapaca2_in_vitro,miapaca2_in_vitro__bez235_50_nm_24_h_fig4c_ps6_blot,ps6_blot,pS6_over_S6_relative_to_control,"p-S6/S6, MiaPaCa2, BEZ 50 nM, 24 h",0.9,relative to 0 nM control,24,h,single-blot image-derived relative estimate,ordinal/semi-quantitative image estimate; wide observation error (companion QSP workbook Read me guidance),0.3,,,,qsp_workbook,Figure 4,C,,,BLOT_DENSITOMETRY,SEMI_QUANTITATIVE,False,,"Raw curated workbook records this panel as qualitative-only (band-intensity call); the companion QSP digitization workbook's numeric relative-to-control estimate is used here per task guidance, with wide observation uncertainty since it is image-derived and not software densitometry."
fig5a_miapaca2_bez_150nm,miapaca2_in_vitro,miapaca2_in_vitro__bez_150nm_48_h_fig5a,viability_bez_dox_combo,pct_viable_cells,"% viable cells, MiaPaCa2, BEZ 150nM (Fig5A)",42.0,% viable cells vs untreated control,48,h,percent viable cells vs untreated control,visual digitization uncertainty (bar-height estimate),,,,,workbook,Figure 5,A,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Visual estimate of bar height (% viable cells vs untreated control=100).
fig5a_miapaca2_bez_300nm,miapaca2_in_vitro,miapaca2_in_vitro__bez_300nm_48_h_fig5a,viability_bez_dox_combo,pct_viable_cells,"% viable cells, MiaPaCa2, BEZ 300nM (Fig5A)",41.0,% viable cells vs untreated control,48,h,percent viable cells vs untreated control,visual digitization uncertainty (bar-height estimate),,,,,workbook,Figure 5,A,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Visual estimate of bar height (% viable cells vs untreated control=100).
fig5a_miapaca2_bez_50nm,miapaca2_in_vitro,miapaca2_in_vitro__bez_50nm_48_h_fig5a,viability_bez_dox_combo,pct_viable_cells,"% viable cells, MiaPaCa2, BEZ 50nM (Fig5A)",52.0,% viable cells vs untreated control,48,h,percent viable cells vs untreated control,visual digitization uncertainty (bar-height estimate),,,,,workbook,Figure 5,A,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Visual estimate of bar height (% viable cells vs untreated control=100).
fig5a_miapaca2_bez_600nm,miapaca2_in_vitro,miapaca2_in_vitro__bez_600nm_48_h_fig5a,viability_bez_dox_combo,pct_viable_cells,"% viable cells, MiaPaCa2, BEZ 600nM (Fig5A)",40.0,% viable cells vs untreated control,48,h,percent viable cells vs untreated control,visual digitization uncertainty (bar-height estimate),,,,,workbook,Figure 5,A,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Visual estimate of bar height (% viable cells vs untreated control=100).
fig5a_miapaca2_control,miapaca2_in_vitro,miapaca2_in_vitro__control_48_h_fig5a,viability_bez_dox_combo,pct_viable_cells,"% viable cells, MiaPaCa2, control (Fig5A)",100.0,% viable cells vs untreated control,48,h,percent viable cells vs untreated control,visual digitization uncertainty (bar-height estimate),,,,,workbook,Figure 5,A,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Visual estimate of bar height (% viable cells vs untreated control=100).
fig5a_miapaca2_dox_0_5um_alone,miapaca2_in_vitro,miapaca2_in_vitro__dox_0_5um_alone_48_h_fig5a,viability_bez_dox_combo,pct_viable_cells,"% viable cells, MiaPaCa2, DOX 0.5uM alone (Fig5A)",60.0,% viable cells vs untreated control,48,h,percent viable cells vs untreated control,,,,,,workbook,Figure 5,A,,,DIRECT_SOURCE,QUANTITATIVE,False,,Endpoint value cross-confirmed as an explicit text value.
fig5a_miapaca2_dox_bez_150nm,miapaca2_in_vitro,miapaca2_in_vitro__dox_bez_150nm_48_h_fig5a,viability_bez_dox_combo,pct_viable_cells,"% viable cells, MiaPaCa2, DOX+BEZ 150nM (Fig5A)",24.0,% viable cells vs untreated control,48,h,percent viable cells vs untreated control,visual digitization uncertainty (bar-height estimate),,,,,workbook,Figure 5,A,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Visual estimate of bar height (% viable cells vs untreated control=100).
fig5a_miapaca2_dox_bez_300nm,miapaca2_in_vitro,miapaca2_in_vitro__dox_bez_300nm_48_h_fig5a,viability_bez_dox_combo,pct_viable_cells,"% viable cells, MiaPaCa2, DOX+BEZ 300nM (Fig5A)",22.0,% viable cells vs untreated control,48,h,percent viable cells vs untreated control,visual digitization uncertainty (bar-height estimate),,,,,workbook,Figure 5,A,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Visual estimate of bar height (% viable cells vs untreated control=100).
fig5a_miapaca2_dox_bez_50nm,miapaca2_in_vitro,miapaca2_in_vitro__dox_bez_50nm_48_h_fig5a,viability_bez_dox_combo,pct_viable_cells,"% viable cells, MiaPaCa2, DOX+BEZ 50nM (Fig5A)",34.0,% viable cells vs untreated control,48,h,percent viable cells vs untreated control,visual digitization uncertainty (bar-height estimate),,,,,workbook,Figure 5,A,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Visual estimate of bar height (% viable cells vs untreated control=100).
fig5a_miapaca2_dox_bez_600nm,miapaca2_in_vitro,miapaca2_in_vitro__dox_bez_600nm_48_h_fig5a,viability_bez_dox_combo,pct_viable_cells,"% viable cells, MiaPaCa2, DOX+BEZ 600nM (Fig5A)",23.0,% viable cells vs untreated control,48,h,percent viable cells vs untreated control,,,,,,workbook,Figure 5,A,,,DIRECT_SOURCE,QUANTITATIVE,False,,Endpoint value cross-confirmed as an explicit text value.
fig5b_mia_b1_bez_150nm,mia_b1_in_vitro,mia_b1_in_vitro__bez_150nm_48_h_fig5b,viability_bez_dox_combo,pct_viable_cells,"% viable cells, Mia-B1, BEZ 150nM (Fig5B)",47.0,% viable cells vs untreated control,48,h,percent viable cells vs untreated control,visual digitization uncertainty (bar-height estimate),,,,,workbook,Figure 5,B,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Visual estimate of bar height (% viable cells vs untreated control=100).
fig5b_mia_b1_bez_300nm,mia_b1_in_vitro,mia_b1_in_vitro__bez_300nm_48_h_fig5b,viability_bez_dox_combo,pct_viable_cells,"% viable cells, Mia-B1, BEZ 300nM (Fig5B)",46.0,% viable cells vs untreated control,48,h,percent viable cells vs untreated control,visual digitization uncertainty (bar-height estimate),,,,,workbook,Figure 5,B,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Visual estimate of bar height (% viable cells vs untreated control=100).
fig5b_mia_b1_bez_50nm,mia_b1_in_vitro,mia_b1_in_vitro__bez_50nm_48_h_fig5b,viability_bez_dox_combo,pct_viable_cells,"% viable cells, Mia-B1, BEZ 50nM (Fig5B)",64.0,% viable cells vs untreated control,48,h,percent viable cells vs untreated control,visual digitization uncertainty (bar-height estimate),,,,,workbook,Figure 5,B,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Visual estimate of bar height (% viable cells vs untreated control=100).
fig5b_mia_b1_bez_600nm,mia_b1_in_vitro,mia_b1_in_vitro__bez_600nm_48_h_fig5b,viability_bez_dox_combo,pct_viable_cells,"% viable cells, Mia-B1, BEZ 600nM (Fig5B)",44.0,% viable cells vs untreated control,48,h,percent viable cells vs untreated control,visual digitization uncertainty (bar-height estimate),,,,,workbook,Figure 5,B,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Visual estimate of bar height (% viable cells vs untreated control=100).
fig5b_mia_b1_control,mia_b1_in_vitro,mia_b1_in_vitro__control_48_h_fig5b,viability_bez_dox_combo,pct_viable_cells,"% viable cells, Mia-B1, control (Fig5B)",100.0,% viable cells vs untreated control,48,h,percent viable cells vs untreated control,visual digitization uncertainty (bar-height estimate),,,,,workbook,Figure 5,B,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Visual estimate of bar height (% viable cells vs untreated control=100).
fig5b_mia_b1_dox_0_5um_alone,mia_b1_in_vitro,mia_b1_in_vitro__dox_0_5um_alone_48_h_fig5b,viability_bez_dox_combo,pct_viable_cells,"% viable cells, Mia-B1, DOX 0.5uM alone (Fig5B)",105.0,% viable cells vs untreated control,48,h,percent viable cells vs untreated control,visual digitization uncertainty (bar-height estimate),,,,,workbook,Figure 5,B,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Visual estimate of bar height (% viable cells vs untreated control=100).
fig5b_mia_b1_dox_bez_150nm,mia_b1_in_vitro,mia_b1_in_vitro__dox_bez_150nm_48_h_fig5b,viability_bez_dox_combo,pct_viable_cells,"% viable cells, Mia-B1, DOX+BEZ 150nM (Fig5B)",43.0,% viable cells vs untreated control,48,h,percent viable cells vs untreated control,visual digitization uncertainty (bar-height estimate),,,,,workbook,Figure 5,B,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Visual estimate of bar height (% viable cells vs untreated control=100).
fig5b_mia_b1_dox_bez_300nm,mia_b1_in_vitro,mia_b1_in_vitro__dox_bez_300nm_48_h_fig5b,viability_bez_dox_combo,pct_viable_cells,"% viable cells, Mia-B1, DOX+BEZ 300nM (Fig5B)",37.0,% viable cells vs untreated control,48,h,percent viable cells vs untreated control,visual digitization uncertainty (bar-height estimate),,,,,workbook,Figure 5,B,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Visual estimate of bar height (% viable cells vs untreated control=100).
fig5b_mia_b1_dox_bez_50nm,mia_b1_in_vitro,mia_b1_in_vitro__dox_bez_50nm_48_h_fig5b,viability_bez_dox_combo,pct_viable_cells,"% viable cells, Mia-B1, DOX+BEZ 50nM (Fig5B)",64.0,% viable cells vs untreated control,48,h,percent viable cells vs untreated control,visual digitization uncertainty (bar-height estimate),,,,,workbook,Figure 5,B,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Visual estimate of bar height (% viable cells vs untreated control=100).
fig5b_mia_b1_dox_bez_600nm,mia_b1_in_vitro,mia_b1_in_vitro__dox_bez_600nm_48_h_fig5b,viability_bez_dox_combo,pct_viable_cells,"% viable cells, Mia-B1, DOX+BEZ 600nM (Fig5B)",33.0,% viable cells vs untreated control,48,h,percent viable cells vs untreated control,visual digitization uncertainty (bar-height estimate),,,,,workbook,Figure 5,B,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Visual estimate of bar height (% viable cells vs untreated control=100).
fig5c_a2780_bez_150nm,a2780_in_vitro,a2780_in_vitro__bez_150nm_48_h_fig5c,viability_bez_dox_combo,pct_viable_cells,"% viable cells, A2780, BEZ 150nM (Fig5C)",39.0,% viable cells vs untreated control,48,h,percent viable cells vs untreated control,visual digitization uncertainty (bar-height estimate),,,,,workbook,Figure 5,C,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Visual estimate of bar height (% viable cells vs untreated control=100).
fig5c_a2780_bez_300nm,a2780_in_vitro,a2780_in_vitro__bez_300nm_48_h_fig5c,viability_bez_dox_combo,pct_viable_cells,"% viable cells, A2780, BEZ 300nM (Fig5C)",39.0,% viable cells vs untreated control,48,h,percent viable cells vs untreated control,visual digitization uncertainty (bar-height estimate),,,,,workbook,Figure 5,C,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Visual estimate of bar height (% viable cells vs untreated control=100).
fig5c_a2780_bez_50nm,a2780_in_vitro,a2780_in_vitro__bez_50nm_48_h_fig5c,viability_bez_dox_combo,pct_viable_cells,"% viable cells, A2780, BEZ 50nM (Fig5C)",40.0,% viable cells vs untreated control,48,h,percent viable cells vs untreated control,visual digitization uncertainty (bar-height estimate),,,,,workbook,Figure 5,C,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Visual estimate of bar height (% viable cells vs untreated control=100).
fig5c_a2780_bez_600nm,a2780_in_vitro,a2780_in_vitro__bez_600nm_48_h_fig5c,viability_bez_dox_combo,pct_viable_cells,"% viable cells, A2780, BEZ 600nM (Fig5C)",40.0,% viable cells vs untreated control,48,h,percent viable cells vs untreated control,visual digitization uncertainty (bar-height estimate),,,,,workbook,Figure 5,C,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Visual estimate of bar height (% viable cells vs untreated control=100).
fig5c_a2780_control,a2780_in_vitro,a2780_in_vitro__control_48_h_fig5c,viability_bez_dox_combo,pct_viable_cells,"% viable cells, A2780, control (Fig5C)",100.0,% viable cells vs untreated control,48,h,percent viable cells vs untreated control,visual digitization uncertainty (bar-height estimate),,,,,workbook,Figure 5,C,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Visual estimate of bar height (% viable cells vs untreated control=100).
fig5c_a2780_dox_0_5um_alone,a2780_in_vitro,a2780_in_vitro__dox_0_5um_alone_48_h_fig5c,viability_bez_dox_combo,pct_viable_cells,"% viable cells, A2780, DOX 0.5uM alone (Fig5C)",26.0,% viable cells vs untreated control,48,h,percent viable cells vs untreated control,,,,,,workbook,Figure 5,C,,,DIRECT_SOURCE,QUANTITATIVE,False,,Endpoint value cross-confirmed as an explicit text value.
fig5c_a2780_dox_bez_150nm,a2780_in_vitro,a2780_in_vitro__dox_bez_150nm_48_h_fig5c,viability_bez_dox_combo,pct_viable_cells,"% viable cells, A2780, DOX+BEZ 150nM (Fig5C)",13.0,% viable cells vs untreated control,48,h,percent viable cells vs untreated control,visual digitization uncertainty (bar-height estimate),,,,,workbook,Figure 5,C,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Visual estimate of bar height (% viable cells vs untreated control=100).
fig5c_a2780_dox_bez_300nm,a2780_in_vitro,a2780_in_vitro__dox_bez_300nm_48_h_fig5c,viability_bez_dox_combo,pct_viable_cells,"% viable cells, A2780, DOX+BEZ 300nM (Fig5C)",13.0,% viable cells vs untreated control,48,h,percent viable cells vs untreated control,visual digitization uncertainty (bar-height estimate),,,,,workbook,Figure 5,C,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Visual estimate of bar height (% viable cells vs untreated control=100).
fig5c_a2780_dox_bez_50nm,a2780_in_vitro,a2780_in_vitro__dox_bez_50nm_48_h_fig5c,viability_bez_dox_combo,pct_viable_cells,"% viable cells, A2780, DOX+BEZ 50nM (Fig5C)",15.0,% viable cells vs untreated control,48,h,percent viable cells vs untreated control,visual digitization uncertainty (bar-height estimate),,,,,workbook,Figure 5,C,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Visual estimate of bar height (% viable cells vs untreated control=100).
fig5c_a2780_dox_bez_600nm,a2780_in_vitro,a2780_in_vitro__dox_bez_600nm_48_h_fig5c,viability_bez_dox_combo,pct_viable_cells,"% viable cells, A2780, DOX+BEZ 600nM (Fig5C)",14.0,% viable cells vs untreated control,48,h,percent viable cells vs untreated control,visual digitization uncertainty (bar-height estimate),,,,,workbook,Figure 5,C,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Visual estimate of bar height (% viable cells vs untreated control=100).
fig5d_a2780_dx_bez_150nm,a2780_dx_in_vitro,a2780_dx_in_vitro__bez_150nm_48_h_fig5d,viability_bez_dox_combo,pct_viable_cells,"% viable cells, A2780-dx, BEZ 150nM (Fig5D)",41.0,% viable cells vs untreated control,48,h,percent viable cells vs untreated control,visual digitization uncertainty (bar-height estimate),,,,,workbook,Figure 5,D,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Visual estimate of bar height (% viable cells vs untreated control=100).
