record_id,context_key,condition_key,assay_key,observable,observable_raw_label,value,value_unit,time_value,time_unit,statistic,uncertainty_type,uncertainty_value,replicate_count,normalization,normalization_reference,source_key,figure,panel,table,lane,extraction_method,quality_class,is_censored,censoring_limit,notes
fig1c_mm_1s_0nm,mm_1s_in_vitro_mm,mm_1s_in_vitro_mm__vehicle_control_48_h,selectivity_dose_response,pct_survival,"% survival, MM.1S, 0 nmol/L BEZ235",100.0,% survival,48,h,percent survival vs untreated control,visual digitization uncertainty (+/-2-3 percentage points per companion MOA doc),,,,,moa_doc,Figure 1,C,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,"From BEZ235_QSP_PD_Biomarker_Cascade.md digitized table (400 DPI page render, pixel-based marker centroid extraction, visually cross-checked). Note: MM.1S curve here implies IC50 closer to 25-50 nmol/L by simple interpolation, slightly right of the 22.78 nmol/L value in Fig1A -- plausible inter-experiment (day/passage) variability, not a transcription error."
fig1c_mm_1s_100nm,mm_1s_in_vitro_mm,mm_1s_in_vitro_mm__bez235_100_nm_48_h,selectivity_dose_response,pct_survival,"% survival, MM.1S, 100 nmol/L BEZ235",20.0,% survival,48,h,percent survival vs untreated control,visual digitization uncertainty (+/-2-3 percentage points per companion MOA doc),,,,,moa_doc,Figure 1,C,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,"From BEZ235_QSP_PD_Biomarker_Cascade.md digitized table (400 DPI page render, pixel-based marker centroid extraction, visually cross-checked). Note: MM.1S curve here implies IC50 closer to 25-50 nmol/L by simple interpolation, slightly right of the 22.78 nmol/L value in Fig1A -- plausible inter-experiment (day/passage) variability, not a transcription error."
fig1c_mm_1s_10nm,mm_1s_in_vitro_mm,mm_1s_in_vitro_mm__bez235_10_nm_48_h,selectivity_dose_response,pct_survival,"% survival, MM.1S, 10 nmol/L BEZ235",90.0,% survival,48,h,percent survival vs untreated control,visual digitization uncertainty (+/-2-3 percentage points per companion MOA doc),,,,,moa_doc,Figure 1,C,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,"From BEZ235_QSP_PD_Biomarker_Cascade.md digitized table (400 DPI page render, pixel-based marker centroid extraction, visually cross-checked). Approximate dose (~10 nmol/L in source table). Note: MM.1S curve here implies IC50 closer to 25-50 nmol/L by simple interpolation, slightly right of the 22.78 nmol/L value in Fig1A -- plausible inter-experiment (day/passage) variability, not a transcription error."
fig1c_mm_1s_200nm,mm_1s_in_vitro_mm,mm_1s_in_vitro_mm__bez235_200_nm_48_h,selectivity_dose_response,pct_survival,"% survival, MM.1S, 200 nmol/L BEZ235",11.0,% survival,48,h,percent survival vs untreated control,visual digitization uncertainty (+/-2-3 percentage points per companion MOA doc),,,,,moa_doc,Figure 1,C,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,"From BEZ235_QSP_PD_Biomarker_Cascade.md digitized table (400 DPI page render, pixel-based marker centroid extraction, visually cross-checked). Note: MM.1S curve here implies IC50 closer to 25-50 nmol/L by simple interpolation, slightly right of the 22.78 nmol/L value in Fig1A -- plausible inter-experiment (day/passage) variability, not a transcription error."
fig1c_mm_1s_25nm,mm_1s_in_vitro_mm,mm_1s_in_vitro_mm__bez235_25_nm_48_h,selectivity_dose_response,pct_survival,"% survival, MM.1S, 25 nmol/L BEZ235",35.0,% survival,48,h,percent survival vs untreated control,visual digitization uncertainty (+/-2-3 percentage points per companion MOA doc),,,,,moa_doc,Figure 1,C,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,"From BEZ235_QSP_PD_Biomarker_Cascade.md digitized table (400 DPI page render, pixel-based marker centroid extraction, visually cross-checked). Note: MM.1S curve here implies IC50 closer to 25-50 nmol/L by simple interpolation, slightly right of the 22.78 nmol/L value in Fig1A -- plausible inter-experiment (day/passage) variability, not a transcription error."
fig1c_mm_1s_400nm,mm_1s_in_vitro_mm,mm_1s_in_vitro_mm__bez235_400_nm_48_h,selectivity_dose_response,pct_survival,"% survival, MM.1S, 400 nmol/L BEZ235",5.0,% survival,48,h,percent survival vs untreated control,visual digitization uncertainty (+/-2-3 percentage points per companion MOA doc),,,,,moa_doc,Figure 1,C,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,"From BEZ235_QSP_PD_Biomarker_Cascade.md digitized table (400 DPI page render, pixel-based marker centroid extraction, visually cross-checked). Note: MM.1S curve here implies IC50 closer to 25-50 nmol/L by simple interpolation, slightly right of the 22.78 nmol/L value in Fig1A -- plausible inter-experiment (day/passage) variability, not a transcription error."
fig1c_mm_1s_50nm,mm_1s_in_vitro_mm,mm_1s_in_vitro_mm__bez235_50_nm_48_h,selectivity_dose_response,pct_survival,"% survival, MM.1S, 50 nmol/L BEZ235",25.0,% survival,48,h,percent survival vs untreated control,visual digitization uncertainty (+/-2-3 percentage points per companion MOA doc),,,,,moa_doc,Figure 1,C,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,"From BEZ235_QSP_PD_Biomarker_Cascade.md digitized table (400 DPI page render, pixel-based marker centroid extraction, visually cross-checked). Note: MM.1S curve here implies IC50 closer to 25-50 nmol/L by simple interpolation, slightly right of the 22.78 nmol/L value in Fig1A -- plausible inter-experiment (day/passage) variability, not a transcription error."
fig1c_mm_1s_800nm,mm_1s_in_vitro_mm,mm_1s_in_vitro_mm__bez235_800_nm_48_h,selectivity_dose_response,pct_survival,"% survival, MM.1S, 800 nmol/L BEZ235",3.0,% survival,48,h,percent survival vs untreated control,visual digitization uncertainty (+/-2-3 percentage points per companion MOA doc),,,,,moa_doc,Figure 1,C,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,"From BEZ235_QSP_PD_Biomarker_Cascade.md digitized table (400 DPI page render, pixel-based marker centroid extraction, visually cross-checked). Note: MM.1S curve here implies IC50 closer to 25-50 nmol/L by simple interpolation, slightly right of the 22.78 nmol/L value in Fig1A -- plausible inter-experiment (day/passage) variability, not a transcription error."
fig1c_thle_3_0nm,thle3_hepatocyte_in_vitro,thle3_hepatocyte_in_vitro__vehicle_control_48_h,selectivity_dose_response,pct_survival,"% survival, THLE-3, 0 nmol/L BEZ235",100.0,% survival,48,h,percent survival vs untreated control,visual digitization uncertainty (+/-2-3 percentage points per companion MOA doc),,,,,moa_doc,Figure 1,C,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,"From BEZ235_QSP_PD_Biomarker_Cascade.md digitized table (400 DPI page render, pixel-based marker centroid extraction, visually cross-checked)."
fig1c_thle_3_100nm,thle3_hepatocyte_in_vitro,thle3_hepatocyte_in_vitro__bez235_100_nm_48_h,selectivity_dose_response,pct_survival,"% survival, THLE-3, 100 nmol/L BEZ235",86.0,% survival,48,h,percent survival vs untreated control,visual digitization uncertainty (+/-2-3 percentage points per companion MOA doc),,,,,moa_doc,Figure 1,C,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,"From BEZ235_QSP_PD_Biomarker_Cascade.md digitized table (400 DPI page render, pixel-based marker centroid extraction, visually cross-checked)."
fig1c_thle_3_10nm,thle3_hepatocyte_in_vitro,thle3_hepatocyte_in_vitro__bez235_10_nm_48_h,selectivity_dose_response,pct_survival,"% survival, THLE-3, 10 nmol/L BEZ235",92.0,% survival,48,h,percent survival vs untreated control,visual digitization uncertainty (+/-2-3 percentage points per companion MOA doc),,,,,moa_doc,Figure 1,C,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,"From BEZ235_QSP_PD_Biomarker_Cascade.md digitized table (400 DPI page render, pixel-based marker centroid extraction, visually cross-checked). Approximate dose (~10 nmol/L in source table)."
fig1c_thle_3_200nm,thle3_hepatocyte_in_vitro,thle3_hepatocyte_in_vitro__bez235_200_nm_48_h,selectivity_dose_response,pct_survival,"% survival, THLE-3, 200 nmol/L BEZ235",76.4,% survival,48,h,percent survival vs untreated control,visual digitization uncertainty (+/-2-3 percentage points per companion MOA doc),,,,,moa_doc,Figure 1,C,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,"From BEZ235_QSP_PD_Biomarker_Cascade.md digitized table (400 DPI page render, pixel-based marker centroid extraction, visually cross-checked)."
fig1c_thle_3_25nm,thle3_hepatocyte_in_vitro,thle3_hepatocyte_in_vitro__bez235_25_nm_48_h,selectivity_dose_response,pct_survival,"% survival, THLE-3, 25 nmol/L BEZ235",92.0,% survival,48,h,percent survival vs untreated control,visual digitization uncertainty (+/-2-3 percentage points per companion MOA doc),,,,,moa_doc,Figure 1,C,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,"From BEZ235_QSP_PD_Biomarker_Cascade.md digitized table (400 DPI page render, pixel-based marker centroid extraction, visually cross-checked)."
fig1c_thle_3_400nm,thle3_hepatocyte_in_vitro,thle3_hepatocyte_in_vitro__bez235_400_nm_48_h,selectivity_dose_response,pct_survival,"% survival, THLE-3, 400 nmol/L BEZ235",77.6,% survival,48,h,percent survival vs untreated control,visual digitization uncertainty (+/-2-3 percentage points per companion MOA doc),,,,,moa_doc,Figure 1,C,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,"From BEZ235_QSP_PD_Biomarker_Cascade.md digitized table (400 DPI page render, pixel-based marker centroid extraction, visually cross-checked)."
fig1c_thle_3_50nm,thle3_hepatocyte_in_vitro,thle3_hepatocyte_in_vitro__bez235_50_nm_48_h,selectivity_dose_response,pct_survival,"% survival, THLE-3, 50 nmol/L BEZ235",91.9,% survival,48,h,percent survival vs untreated control,visual digitization uncertainty (+/-2-3 percentage points per companion MOA doc),,,,,moa_doc,Figure 1,C,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,"From BEZ235_QSP_PD_Biomarker_Cascade.md digitized table (400 DPI page render, pixel-based marker centroid extraction, visually cross-checked)."
fig1c_thle_3_800nm,thle3_hepatocyte_in_vitro,thle3_hepatocyte_in_vitro__bez235_800_nm_48_h,selectivity_dose_response,pct_survival,"% survival, THLE-3, 800 nmol/L BEZ235",76.0,% survival,48,h,percent survival vs untreated control,visual digitization uncertainty (+/-2-3 percentage points per companion MOA doc),,,,,moa_doc,Figure 1,C,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,"From BEZ235_QSP_PD_Biomarker_Cascade.md digitized table (400 DPI page render, pixel-based marker centroid extraction, visually cross-checked)."
fig1d_pbmc_0nm,pbmc_healthy_donor_pooled,pbmc_healthy_donor_pooled__vehicle_control_48_h,selectivity_dose_response,pct_survival,"% survival, PBMC pooled range, 0 nmol/L BEZ235",100.0,% survival,48,h,percent survival vs untreated control (representative of 8 donor curves),visual digitization uncertainty; pooled/representative of 8 tightly clustered donor curves,,,,,workbook,Figure 1,D,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Single representative range digitized in place of 8 overlapping donor curves (4 donors x unstim/PHA-stim); text confirms all remained >=50% viable at 800 nmol/L.
fig1d_pbmc_100nm,pbmc_healthy_donor_pooled,pbmc_healthy_donor_pooled__bez235_100_nm_48_h,selectivity_dose_response,pct_survival,"% survival, PBMC pooled range, 100 nmol/L BEZ235",92.0,% survival,48,h,percent survival vs untreated control (representative of 8 donor curves),visual digitization uncertainty; pooled/representative of 8 tightly clustered donor curves,,,,,workbook,Figure 1,D,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Single representative range digitized in place of 8 overlapping donor curves (4 donors x unstim/PHA-stim); text confirms all remained >=50% viable at 800 nmol/L.
fig1d_pbmc_200nm,pbmc_healthy_donor_pooled,pbmc_healthy_donor_pooled__bez235_200_nm_48_h,selectivity_dose_response,pct_survival,"% survival, PBMC pooled range, 200 nmol/L BEZ235",88.0,% survival,48,h,percent survival vs untreated control (representative of 8 donor curves),visual digitization uncertainty; pooled/representative of 8 tightly clustered donor curves,,,,,workbook,Figure 1,D,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Single representative range digitized in place of 8 overlapping donor curves (4 donors x unstim/PHA-stim); text confirms all remained >=50% viable at 800 nmol/L.
fig1d_pbmc_25nm,pbmc_healthy_donor_pooled,pbmc_healthy_donor_pooled__bez235_25_nm_48_h,selectivity_dose_response,pct_survival,"% survival, PBMC pooled range, 25 nmol/L BEZ235",100.0,% survival,48,h,percent survival vs untreated control (representative of 8 donor curves),visual digitization uncertainty; pooled/representative of 8 tightly clustered donor curves,,,,,workbook,Figure 1,D,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Single representative range digitized in place of 8 overlapping donor curves (4 donors x unstim/PHA-stim); text confirms all remained >=50% viable at 800 nmol/L.
fig1d_pbmc_400nm,pbmc_healthy_donor_pooled,pbmc_healthy_donor_pooled__bez235_400_nm_48_h,selectivity_dose_response,pct_survival,"% survival, PBMC pooled range, 400 nmol/L BEZ235",85.0,% survival,48,h,percent survival vs untreated control (representative of 8 donor curves),visual digitization uncertainty; pooled/representative of 8 tightly clustered donor curves,,,,,workbook,Figure 1,D,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Single representative range digitized in place of 8 overlapping donor curves (4 donors x unstim/PHA-stim); text confirms all remained >=50% viable at 800 nmol/L.
fig1d_pbmc_50nm,pbmc_healthy_donor_pooled,pbmc_healthy_donor_pooled__bez235_50_nm_48_h,selectivity_dose_response,pct_survival,"% survival, PBMC pooled range, 50 nmol/L BEZ235",95.0,% survival,48,h,percent survival vs untreated control (representative of 8 donor curves),visual digitization uncertainty; pooled/representative of 8 tightly clustered donor curves,,,,,workbook,Figure 1,D,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Single representative range digitized in place of 8 overlapping donor curves (4 donors x unstim/PHA-stim); text confirms all remained >=50% viable at 800 nmol/L.
fig1d_pbmc_800nm,pbmc_healthy_donor_pooled,pbmc_healthy_donor_pooled__bez235_800_nm_48_h,selectivity_dose_response,pct_survival,"% survival, PBMC pooled range, 800 nmol/L BEZ235",80.0,% survival,48,h,percent survival vs untreated control (representative of 8 donor curves),visual digitization uncertainty; pooled/representative of 8 tightly clustered donor curves,,,,,workbook,Figure 1,D,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Single representative range digitized in place of 8 overlapping donor curves (4 donors x unstim/PHA-stim); text confirms all remained >=50% viable at 800 nmol/L.
fig2a_mm_1s_myrakt_0nm,mm1s_myr_akt_in_vitro,mm1s_myr_akt_in_vitro__vehicle_control_48_h_fig2a_akt_rescue_experiment,akt_rescue_dose_response,pct_survival,"% survival, MM.1S-myrAkt, 0 nmol/L BEZ235",100.0,% survival,48,h,percent survival vs untreated control,visual digitization uncertainty (+/-2-3 percentage points per companion MOA doc),,,,,moa_doc,Figure 2,A,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,From BEZ235_QSP_PD_Biomarker_Cascade.md digitized table. myrAkt curve sits at or slightly above parental at every dose -- direct numeric confirmation Akt overexpression provides no protection.
fig2a_mm_1s_myrakt_100nm,mm1s_myr_akt_in_vitro,mm1s_myr_akt_in_vitro__bez235_100_nm_48_h_fig2a_akt_rescue_experiment,akt_rescue_dose_response,pct_survival,"% survival, MM.1S-myrAkt, 100 nmol/L BEZ235",42.9,% survival,48,h,percent survival vs untreated control,visual digitization uncertainty (+/-2-3 percentage points per companion MOA doc),,,,,moa_doc,Figure 2,A,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,From BEZ235_QSP_PD_Biomarker_Cascade.md digitized table. myrAkt curve sits at or slightly above parental at every dose -- direct numeric confirmation Akt overexpression provides no protection.
fig2a_mm_1s_myrakt_10nm,mm1s_myr_akt_in_vitro,mm1s_myr_akt_in_vitro__bez235_10_nm_48_h_fig2a_akt_rescue_experiment,akt_rescue_dose_response,pct_survival,"% survival, MM.1S-myrAkt, 10 nmol/L BEZ235",97.0,% survival,48,h,percent survival vs untreated control,visual digitization uncertainty (+/-2-3 percentage points per companion MOA doc),,,,,moa_doc,Figure 2,A,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,From BEZ235_QSP_PD_Biomarker_Cascade.md digitized table. myrAkt curve sits at or slightly above parental at every dose -- direct numeric confirmation Akt overexpression provides no protection. Approximate dose (~10 nmol/L in source table).
fig2a_mm_1s_myrakt_200nm,mm1s_myr_akt_in_vitro,mm1s_myr_akt_in_vitro__bez235_200_nm_48_h_fig2a_akt_rescue_experiment,akt_rescue_dose_response,pct_survival,"% survival, MM.1S-myrAkt, 200 nmol/L BEZ235",31.5,% survival,48,h,percent survival vs untreated control,visual digitization uncertainty (+/-2-3 percentage points per companion MOA doc),,,,,moa_doc,Figure 2,A,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,From BEZ235_QSP_PD_Biomarker_Cascade.md digitized table. myrAkt curve sits at or slightly above parental at every dose -- direct numeric confirmation Akt overexpression provides no protection.
fig2a_mm_1s_myrakt_25nm,mm1s_myr_akt_in_vitro,mm1s_myr_akt_in_vitro__bez235_25_nm_48_h_fig2a_akt_rescue_experiment,akt_rescue_dose_response,pct_survival,"% survival, MM.1S-myrAkt, 25 nmol/L BEZ235",80.9,% survival,48,h,percent survival vs untreated control,visual digitization uncertainty (+/-2-3 percentage points per companion MOA doc),,,,,moa_doc,Figure 2,A,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,From BEZ235_QSP_PD_Biomarker_Cascade.md digitized table. myrAkt curve sits at or slightly above parental at every dose -- direct numeric confirmation Akt overexpression provides no protection.
fig2a_mm_1s_myrakt_400nm,mm1s_myr_akt_in_vitro,mm1s_myr_akt_in_vitro__bez235_400_nm_48_h_fig2a_akt_rescue_experiment,akt_rescue_dose_response,pct_survival,"% survival, MM.1S-myrAkt, 400 nmol/L BEZ235",19.1,% survival,48,h,percent survival vs untreated control,visual digitization uncertainty (+/-2-3 percentage points per companion MOA doc),,,,,moa_doc,Figure 2,A,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,From BEZ235_QSP_PD_Biomarker_Cascade.md digitized table. myrAkt curve sits at or slightly above parental at every dose -- direct numeric confirmation Akt overexpression provides no protection.
fig2a_mm_1s_myrakt_50nm,mm1s_myr_akt_in_vitro,mm1s_myr_akt_in_vitro__bez235_50_nm_48_h_fig2a_akt_rescue_experiment,akt_rescue_dose_response,pct_survival,"% survival, MM.1S-myrAkt, 50 nmol/L BEZ235",63.0,% survival,48,h,percent survival vs untreated control,visual digitization uncertainty (+/-2-3 percentage points per companion MOA doc),,,,,moa_doc,Figure 2,A,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,From BEZ235_QSP_PD_Biomarker_Cascade.md digitized table. myrAkt curve sits at or slightly above parental at every dose -- direct numeric confirmation Akt overexpression provides no protection.
fig2a_mm_1s_myrakt_800nm,mm1s_myr_akt_in_vitro,mm1s_myr_akt_in_vitro__bez235_800_nm_48_h_fig2a_akt_rescue_experiment,akt_rescue_dose_response,pct_survival,"% survival, MM.1S-myrAkt, 800 nmol/L BEZ235",5.6,% survival,48,h,percent survival vs untreated control,visual digitization uncertainty (+/-2-3 percentage points per companion MOA doc),,,,,moa_doc,Figure 2,A,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,From BEZ235_QSP_PD_Biomarker_Cascade.md digitized table. myrAkt curve sits at or slightly above parental at every dose -- direct numeric confirmation Akt overexpression provides no protection.
fig2a_mm_1s_parental_fig2a_0nm,mm_1s_in_vitro_mm,mm_1s_in_vitro_mm__vehicle_control_48_h_fig2a_akt_rescue_experiment,akt_rescue_dose_response,pct_survival,"% survival, MM.1S parental (Fig2A), 0 nmol/L BEZ235",100.0,% survival,48,h,percent survival vs untreated control,visual digitization uncertainty (+/-2-3 percentage points per companion MOA doc),,,,,moa_doc,Figure 2,A,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,From BEZ235_QSP_PD_Biomarker_Cascade.md digitized table. myrAkt curve sits at or slightly above parental at every dose -- direct numeric confirmation Akt overexpression provides no protection.
fig2a_mm_1s_parental_fig2a_100nm,mm_1s_in_vitro_mm,mm_1s_in_vitro_mm__bez235_100_nm_48_h_fig2a_akt_rescue_experiment,akt_rescue_dose_response,pct_survival,"% survival, MM.1S parental (Fig2A), 100 nmol/L BEZ235",35.2,% survival,48,h,percent survival vs untreated control,visual digitization uncertainty (+/-2-3 percentage points per companion MOA doc),,,,,moa_doc,Figure 2,A,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,From BEZ235_QSP_PD_Biomarker_Cascade.md digitized table. myrAkt curve sits at or slightly above parental at every dose -- direct numeric confirmation Akt overexpression provides no protection.
fig2a_mm_1s_parental_fig2a_10nm,mm_1s_in_vitro_mm,mm_1s_in_vitro_mm__bez235_10_nm_48_h_fig2a_akt_rescue_experiment,akt_rescue_dose_response,pct_survival,"% survival, MM.1S parental (Fig2A), 10 nmol/L BEZ235",96.0,% survival,48,h,percent survival vs untreated control,visual digitization uncertainty (+/-2-3 percentage points per companion MOA doc),,,,,moa_doc,Figure 2,A,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,From BEZ235_QSP_PD_Biomarker_Cascade.md digitized table. myrAkt curve sits at or slightly above parental at every dose -- direct numeric confirmation Akt overexpression provides no protection. Approximate dose (~10 nmol/L in source table).
fig2a_mm_1s_parental_fig2a_200nm,mm_1s_in_vitro_mm,mm_1s_in_vitro_mm__bez235_200_nm_48_h_fig2a_akt_rescue_experiment,akt_rescue_dose_response,pct_survival,"% survival, MM.1S parental (Fig2A), 200 nmol/L BEZ235",22.7,% survival,48,h,percent survival vs untreated control,visual digitization uncertainty (+/-2-3 percentage points per companion MOA doc),,,,,moa_doc,Figure 2,A,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,From BEZ235_QSP_PD_Biomarker_Cascade.md digitized table. myrAkt curve sits at or slightly above parental at every dose -- direct numeric confirmation Akt overexpression provides no protection.
fig2a_mm_1s_parental_fig2a_25nm,mm_1s_in_vitro_mm,mm_1s_in_vitro_mm__bez235_25_nm_48_h_fig2a_akt_rescue_experiment,akt_rescue_dose_response,pct_survival,"% survival, MM.1S parental (Fig2A), 25 nmol/L BEZ235",73.5,% survival,48,h,percent survival vs untreated control,visual digitization uncertainty (+/-2-3 percentage points per companion MOA doc),,,,,moa_doc,Figure 2,A,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,From BEZ235_QSP_PD_Biomarker_Cascade.md digitized table. myrAkt curve sits at or slightly above parental at every dose -- direct numeric confirmation Akt overexpression provides no protection.
fig2a_mm_1s_parental_fig2a_400nm,mm_1s_in_vitro_mm,mm_1s_in_vitro_mm__bez235_400_nm_48_h_fig2a_akt_rescue_experiment,akt_rescue_dose_response,pct_survival,"% survival, MM.1S parental (Fig2A), 400 nmol/L BEZ235",6.7,% survival,48,h,percent survival vs untreated control,visual digitization uncertainty (+/-2-3 percentage points per companion MOA doc),,,,,moa_doc,Figure 2,A,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,From BEZ235_QSP_PD_Biomarker_Cascade.md digitized table. myrAkt curve sits at or slightly above parental at every dose -- direct numeric confirmation Akt overexpression provides no protection.
fig2a_mm_1s_parental_fig2a_50nm,mm_1s_in_vitro_mm,mm_1s_in_vitro_mm__bez235_50_nm_48_h_fig2a_akt_rescue_experiment,akt_rescue_dose_response,pct_survival,"% survival, MM.1S parental (Fig2A), 50 nmol/L BEZ235",52.4,% survival,48,h,percent survival vs untreated control,visual digitization uncertainty (+/-2-3 percentage points per companion MOA doc),,,,,moa_doc,Figure 2,A,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,From BEZ235_QSP_PD_Biomarker_Cascade.md digitized table. myrAkt curve sits at or slightly above parental at every dose -- direct numeric confirmation Akt overexpression provides no protection.
fig2a_mm_1s_parental_fig2a_800nm,mm_1s_in_vitro_mm,mm_1s_in_vitro_mm__bez235_800_nm_48_h_fig2a_akt_rescue_experiment,akt_rescue_dose_response,pct_survival,"% survival, MM.1S parental (Fig2A), 800 nmol/L BEZ235",2.4,% survival,48,h,percent survival vs untreated control,visual digitization uncertainty (+/-2-3 percentage points per companion MOA doc),,,,,moa_doc,Figure 2,A,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,From BEZ235_QSP_PD_Biomarker_Cascade.md digitized table. myrAkt curve sits at or slightly above parental at every dose -- direct numeric confirmation Akt overexpression provides no protection.
fig2b_mm_1s_bcl_2_0nm,mm1s_bcl2_in_vitro,mm1s_bcl2_in_vitro__vehicle_control_48_h_fig2b_bcl2_rescue_experiment,bcl2_rescue_dose_response,pct_survival,"% survival, MM.1S-Bcl-2, 0 nmol/L BEZ235",100.0,% survival,48,h,percent survival vs untreated control,visual digitization uncertainty (+/-2-3 percentage points per companion MOA doc),,,,,moa_doc,Figure 2,B,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,"From BEZ235_QSP_PD_Biomarker_Cascade.md digitized table. MM.1S-Bcl-2 plateaus at 32-38% survival from 50 nmol/L onward instead of continuing toward zero -- a non-zero lower asymptote (protected fraction), not just a rightward IC50 shift; this is the shape a threshold/rescue term in a PD model needs to reproduce."
fig2b_mm_1s_bcl_2_100nm,mm1s_bcl2_in_vitro,mm1s_bcl2_in_vitro__bez235_100_nm_48_h_fig2b_bcl2_rescue_experiment,bcl2_rescue_dose_response,pct_survival,"% survival, MM.1S-Bcl-2, 100 nmol/L BEZ235",37.9,% survival,48,h,percent survival vs untreated control,visual digitization uncertainty (+/-2-3 percentage points per companion MOA doc),,,,,moa_doc,Figure 2,B,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,"From BEZ235_QSP_PD_Biomarker_Cascade.md digitized table. MM.1S-Bcl-2 plateaus at 32-38% survival from 50 nmol/L onward instead of continuing toward zero -- a non-zero lower asymptote (protected fraction), not just a rightward IC50 shift; this is the shape a threshold/rescue term in a PD model needs to reproduce."
fig2b_mm_1s_bcl_2_10nm,mm1s_bcl2_in_vitro,mm1s_bcl2_in_vitro__bez235_10_nm_48_h_fig2b_bcl2_rescue_experiment,bcl2_rescue_dose_response,pct_survival,"% survival, MM.1S-Bcl-2, 10 nmol/L BEZ235",70.0,% survival,48,h,percent survival vs untreated control,visual digitization uncertainty (+/-2-3 percentage points per companion MOA doc),,,,,moa_doc,Figure 2,B,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,"From BEZ235_QSP_PD_Biomarker_Cascade.md digitized table. MM.1S-Bcl-2 plateaus at 32-38% survival from 50 nmol/L onward instead of continuing toward zero -- a non-zero lower asymptote (protected fraction), not just a rightward IC50 shift; this is the shape a threshold/rescue term in a PD model needs to reproduce. Approximate dose (~10 nmol/L in source table)."
fig2b_mm_1s_bcl_2_200nm,mm1s_bcl2_in_vitro,mm1s_bcl2_in_vitro__bez235_200_nm_48_h_fig2b_bcl2_rescue_experiment,bcl2_rescue_dose_response,pct_survival,"% survival, MM.1S-Bcl-2, 200 nmol/L BEZ235",38.2,% survival,48,h,percent survival vs untreated control,visual digitization uncertainty (+/-2-3 percentage points per companion MOA doc),,,,,moa_doc,Figure 2,B,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,"From BEZ235_QSP_PD_Biomarker_Cascade.md digitized table. MM.1S-Bcl-2 plateaus at 32-38% survival from 50 nmol/L onward instead of continuing toward zero -- a non-zero lower asymptote (protected fraction), not just a rightward IC50 shift; this is the shape a threshold/rescue term in a PD model needs to reproduce."
